id,label
304973,1
303087,3
303507,1
302161,1
300911,1
304619,1
304007,1
302651,1
300160,1
300509,1
300366,1
302874,1
302683,1
302771,1
303201,1
300572,1
300723,1
304659,1
303563,1
304433,1
302763,1
303868,1
304771,1
300530,1
304095,1
304454,1
303630,1
304945,1
301480,1
301688,1
301372,1
304265,1
304499,1
300595,1
301332,1
302637,1
300628,1
304298,1
304497,1
304112,1
303718,1
301494,3
304292,1
301605,1
302379,1
301003,1
301856,1
302581,1
304867,1
304478,1
302117,1
304649,1
304139,1
301974,1
300584,1
304217,1
303882,1
300350,1
302506,1
303995,1
304660,1
300342,1
303318,1
303476,1
301011,1
302965,1
303658,1
302947,1
302533,1
300783,1
302512,1
303267,1
304663,1
302440,1
304108,1
303972,1
304784,1
301785,1
302422,1
303226,1
301575,1
302911,1
304781,1
303360,1
303137,1
302966,1
304099,1
304037,1
302125,1
300582,1
302540,1
303122,1
302259,1
304954,1
302430,1
302040,3
304652,1
301896,1
300969,2
300268,1
301126,1
304323,3
304405,1
300047,1
302801,1
302536,1
301628,1
303796,1
301958,1
302547,2
302860,1
304613,1
300036,1
300858,1
304553,1
304916,1
304890,1
304786,1
304150,1
303402,1
301979,1
303584,1
304142,1
301000,1
302108,1
303475,1
300453,1
301745,1
300199,1
304459,1
300638,1
302061,1
304124,1
302072,1
301874,2
300328,1
303050,1
303737,1
300579,1
304097,1
301696,1
303781,1
303838,1
301568,1
300143,1
301094,1
301339,1
302735,1
304213,1
303670,1
302789,1
303590,1
303547,1
300104,1
303759,1
304360,1
302498,1
300891,1
301412,1
304401,1
303067,3
303720,1
300433,1
301685,1
304647,1
304014,1
301936,1
300129,1
301919,1
302159,1
300581,1
301945,1
300091,1
302213,1
300614,1
302607,1
304550,1
302578,1
300757,1
304811,1
302157,3
303222,1
300838,3
304284,1
300022,1
303478,1
302691,1
301841,1
303970,1
304965,1
300266,1
303053,1
300338,1
303184,1
304523,1
302530,1
301983,1
302772,1
303245,1
300557,1
301867,1
303558,1
304590,1
302010,1
303951,1
301809,1
302454,1
304979,1
304919,2
300024,2
304251,1
303456,1
304333,1
302661,1
302694,1
304980,1
303693,1
303992,1
302084,1
302889,1
300226,1
302704,1
302242,1
301598,1
301246,1
300680,1
304460,1
301676,3
304689,1
304598,1
302464,3
302800,1
303397,1
304278,1
303936,1
302865,1
300685,1
303927,1
301036,1
301121,1
300321,1
301604,1
304866,1
304473,3
304540,1
301413,1
301239,1
303573,1
304684,1
303556,1
303579,1
304790,1
301631,1
303879,1
302413,1
301709,1
302611,1
303871,1
302759,1
300854,1
303435,1
303350,1
303644,1
304903,1
300768,1
301918,1
303354,1
300665,1
303987,1
300078,1
304926,1
304194,1
301032,1
302186,1
303356,1
304395,1
301687,1
300807,1
304554,1
301625,1
303465,1
304183,2
300497,1
304505,1
302334,1
304448,1
304709,1
300486,1
301296,1
301162,1
302414,1
302834,1
302141,1
304912,1
300148,1
303529,1
301931,1
303998,1
303825,1
304185,1
301473,1
300135,1
303398,1
303363,1
300613,1
303730,1
301516,1
302923,1
304218,1
304622,1
301341,1
303961,3
300730,1
301723,1
302291,1
304463,1
300980,1
302349,1
300735,1
303537,1
302313,1
302554,1
300910,1
304941,1
303219,1
304715,1
303837,1
304871,1
301787,1
304408,1
301857,1
300165,1
300652,1
304398,1
302189,1
304985,3
301026,1
300095,1
301456,1
304087,1
302864,1
300276,1
303333,1
300961,1
303659,1
300970,1
300828,1
302323,1
303049,1
303070,1
301982,1
302961,1
304910,1
304032,1
301171,1
304798,1
301904,1
300432,1
302096,1
301365,1
303001,1
300306,1
300093,1
300042,1
301290,1
302816,1
302609,1
303275,1
304035,1
302886,1
300412,1
300793,1
302585,1
303153,1
301206,1
302247,1
301715,1
304830,1
300705,1
303701,1
300061,1
300532,1
303433,1
301644,1
301756,1
303805,1
303687,1
301264,1
301600,1
304810,1
304374,3
301111,1
304800,1
302909,1
303169,1
304861,1
302584,1
302669,3
300083,1
304560,1
304520,1
303179,1
303620,1
301989,1
304853,1
300977,1
303991,1
301485,1
302768,1
300476,1
300271,1
300281,1
304596,1
303378,1
301611,1
303981,1
301791,1
301346,1
304141,1
301759,1
303735,1
304291,1
303568,1
304618,1
302134,1
303100,1
301930,1
304403,1
304561,1
302569,1
302792,1
303326,1
303881,1
303066,1
301572,1
304155,3
303609,1
304223,1
304948,1
301934,1
304735,1
302226,1
302158,1
301520,1
300086,1
304624,1
301020,1
304889,1
304257,1
301550,1
300027,1
301265,1
301179,1
302905,1
304536,1
303578,1
302718,1
301499,1
302420,1
303415,1
304571,1
302884,1
304996,1
301522,1
303189,1
300156,1
303872,1
304824,1
304175,1
302410,3
304745,1
304000,1
303365,1
300733,3
300150,1
302354,1
301108,1
300982,1
302848,1
300571,1
301961,1
304330,1
303748,1
302074,1
301808,1
301025,1
302077,1
300676,1
301157,1
301601,1
301027,1
300399,3
301275,1
303755,1
301801,1
303813,1
300031,1
301602,1
300303,1
303853,1
304366,1
304315,1
302235,1
303119,1
301661,1
300262,1
304225,1
301043,1
300255,1
304775,1
304949,1
301203,1
304588,1
303802,1
304674,1
302367,1
303195,1
302140,1
300689,1
304645,1
304041,1
303294,1
300747,1
300691,1
304717,1
300080,1
300122,1
300896,1
304874,1
301035,1
304518,1
304847,1
300972,1
302588,1
302442,1
303034,1
301124,1
303747,1
302566,1
300553,1
300848,1
301616,1
302047,1
300427,1
304346,1
302700,1
301381,1
301302,1
304529,1
303631,1
303898,1
300874,1
303019,1
303083,1
300332,1
302778,1
301597,1
303774,1
303230,1
303242,1
301008,1
304283,1
301906,1
301310,1
302954,1
304573,1
301212,1
303649,1
300318,1
300205,1
304887,1
303524,1
301962,1
303450,1
300547,1
303093,3
300935,1
300899,1
303482,1
301110,1
304785,1
304241,1
303576,1
301769,1
304942,1
301900,1
304977,1
304174,1
304819,1
302305,1
304731,1
301810,1
300521,1
303661,1
303600,1
303575,1
304327,1
300438,1
300695,1
300478,1
302959,1
302602,1
301690,1
302492,1
303305,1
300487,1
301760,3
300147,1
304688,1
303322,1
304109,1
302258,1
302917,1
304676,1
302338,1
302599,1
301217,1
304809,1
303551,1
301303,1
302182,1
304677,1
304084,1
301063,1
303553,1
300239,1
302330,1
303444,1
303775,1
302939,1
301797,1
302720,1
303401,1
302014,1
301738,1
300051,1
300865,1
302757,1
302373,1
303821,1
304146,1
300844,1
302434,1
300190,1
300390,1
304662,1
300443,1
303594,1
303516,1
301467,1
300092,1
304439,1
300684,1
301371,1
300369,1
302320,1
303181,3
301764,1
300957,1
300984,1
300336,1
301913,1
300118,1
302329,1
302249,1
302654,1
300351,1
301667,1
302891,1
301535,1
303104,1
303944,1
304164,1
304509,1
304930,1
300312,1
301578,1
303994,1
304158,1
301342,1
302983,1
304803,1
303291,1
304393,1
301329,1
304562,1
304835,1
303816,1
300347,1
303074,1
302797,1
300876,1
303486,1
302643,1
301202,1
304224,3
302484,1
304271,3
302725,1
303282,1
303414,1
301511,1
304409,1
302686,1
302724,1
301859,1
303533,1
302616,1
300834,1
302293,1
304776,1
300574,1
301378,1
300313,1
302424,1
300489,1
301564,1
300470,1
302655,1
302190,1
302632,2
303703,1
302075,1
302580,1
301735,1
303409,1
303492,1
304076,1
300372,1
303330,1
304216,1
303225,1
301889,1
300624,1
302914,1
300077,1
300702,1
301237,1
300358,1
300493,1
303063,1
301137,1
300791,1
303662,1
302097,1
303270,1
300386,1
303038,1
302487,1
302127,1
300110,1
302248,1
304228,1
302713,1
300925,1
304022,1
300279,1
301281,1
301517,1
300772,1
300681,1
300179,1
304617,1
300059,1
301391,1
304766,1
303985,1
304976,1
304695,1
304850,1
300418,2
304266,1
301768,1
300258,1
302436,1
301659,1
300112,1
301001,1
302447,1
300937,1
301884,1
303873,1
303803,1
302721,1
302191,1
301427,1
304563,1
304474,1
302587,1
301330,1
303521,1
304595,1
300442,1
300600,1
303355,1
302469,1
300558,1
300428,1
302439,1
304435,1
303520,1
300026,1
301914,1
301169,1
301428,1
300693,1
300248,1
304253,1
304704,1
300162,1
303422,1
302236,1
302433,1
304210,1
303827,1
303950,1
302711,1
304548,1
303281,1
302448,1
300656,1
301224,1
302685,1
303915,1
304445,2
300549,1
303930,1
304984,1
302372,1
302833,1
300290,1
301151,1
300753,1
304490,1
303790,1
302322,1
302769,1
302315,1
300496,1
300829,1
302519,1
304569,1
302408,1
302452,1
303689,1
300816,1
303193,1
301100,1
304836,1
303570,1
303295,1
302360,2
301145,1
301447,1
302753,1
301726,1
304258,1
300340,1
303471,1
301757,1
300341,1
302972,1
303185,1
302739,1
300014,1
303712,1
300645,1
301872,1
300792,1
302678,1
300142,1
304051,1
302526,1
301419,1
301622,1
303603,1
304724,1
302471,1
302325,1
304336,1
303505,1
302459,1
300085,3
303500,1
304673,1
303681,1
302532,1
303941,1
303857,1
302997,1
302901,1
301497,1
301445,1
304181,1
302444,1
300166,1
303993,1
304226,1
303259,1
303902,1
303484,1
303255,1
302066,1
300683,3
302680,1
301782,1
304229,1
302791,1
303335,1
300376,1
301013,1
300646,1
304461,1
303731,1
304650,1
300479,1
302823,1
304960,1
304204,1
302699,1
302081,1
302948,1
300843,1
303273,1
302177,1
300105,1
304551,1
300293,1
300224,1
302726,1
302928,1
302427,1
304348,1
302453,1
300686,1
301850,1
300775,1
304373,1
302310,1
304320,1
301377,1
301655,1
302932,1
304196,1
304074,1
303751,1
301559,1
303585,1
303829,1
300417,2
303092,1
301230,2
303699,1
301820,1
303162,1
304077,1
304601,1
304774,1
300556,1
304702,1
304990,1
304162,1
302817,1
302668,3
301619,1
303263,1
300041,3
300845,1
302900,1
301370,3
301402,1
302451,1
304008,1
303851,1
304997,1
302421,1
302246,1
303353,1
302176,1
302052,1
301747,1
301668,1
300475,1
302811,1
301666,1
304376,1
304050,1
303412,1
303393,1
300473,1
302849,1
301546,1
304167,1
300647,1
302719,1
304438,1
304581,1
302449,1
301078,1
303820,1
301437,1
304671,1
300926,1
302071,1
301272,1
303303,1
303810,1
300619,1
302893,1
302895,1
301475,1
303408,1
304189,1
302615,1
303538,1
302545,1
300821,1
304443,1
302110,1
300050,1
304179,1
303276,1
303496,1
303298,1
300153,1
301915,1
302083,1
302662,1
304869,1
302953,3
303182,1
302820,1
300218,1
304212,1
301886,1
302904,1
301728,1
300905,1
303391,1
301134,1
303224,1
301854,1
300994,1
301252,1
301571,1
303791,1
303891,1
301714,1
302582,1
304488,1
301269,1
300710,1
303056,1
304138,1
304543,1
303432,1
301544,1
300750,1
302896,1
303086,1
300452,1
304431,1
300540,3
302620,1
300773,1
303474,1
304857,1
302022,1
301220,1
301834,1
302314,2
302500,1
300548,1
302839,1
300191,1
301385,1
302046,1
303170,1
301694,1
304358,1
300397,1
302054,1
304163,1
302380,1
300238,3
301058,1
302708,1
304434,1
300425,1
301021,1
302145,1
304681,1
301388,1
302260,1
300045,1
301829,1
301392,1
304094,1
303776,1
300089,1
302018,1
300449,1
304421,1
301398,1
302912,1
302059,1
304691,1
303301,1
301639,1
300345,1
304703,1
300385,1
302982,1
303204,1
304758,1
302479,1
301557,1
301016,1
301294,1
300447,1
303646,1
304449,1
304783,1
301703,1
303779,1
302499,1
303403,1
303342,1
304909,1
304963,1
300159,1
301746,1
302690,1
303847,1
301953,1
304471,1
302432,1
303108,1
302539,1
300405,1
304753,1
304440,1
302133,1
301775,1
304566,1
304245,1
301236,1
302135,1
300202,1
300002,1
304627,1
301390,1
302253,1
301109,1
300209,1
303593,1
303210,1
301903,1
301164,1
302876,1
303047,1
303738,1
304389,1
301197,1
304822,1
300575,1
304168,1
304940,1
303308,1
300398,1
300731,1
301591,1
301842,1
302835,1
304604,1
301122,1
303094,1
300894,1
304259,1
304599,3
304577,1
301789,1
302417,1
302033,1
304325,1
302665,1
302978,1
301892,1
302741,1
303722,1
303613,1
301621,1
300285,1
301022,1
300742,1
303543,1
304090,1
300799,1
302015,1
301166,1
302688,1
304371,1
304991,1
302935,1
304971,1
302455,1
300989,1
303349,1
302113,1
300777,1
304187,1
300538,1
301529,1
300895,1
302779,1
302269,1
304770,1
301187,1
300455,1
300039,1
300554,1
302481,1
302416,1
300127,1
302872,1
304043,1
302765,1
300855,1
301505,1
304513,1
300173,1
304654,1
302348,1
301218,1
302056,1
300607,2
301498,1
304828,1
304951,1
303980,1
303423,1
300471,1
300316,1
301898,1
304236,1
302679,1
300065,1
304908,1
302598,1
303911,1
300361,1
301189,1
300035,1
302303,1
300764,1
300081,1
303856,1
303425,1
303437,1
303265,1
304533,1
301733,1
300974,1
304901,1
304415,1
302483,1
303399,1
304432,1
302199,1
300885,1
303345,1
302548,1
304352,1
304602,1
301155,1
301097,1
304823,1
304475,1
300906,1
303696,1
301506,3
302555,1
300728,1
301969,1
301488,3
300409,1
300734,1
303467,1
301389,1
300315,1
300149,1
303163,1
300682,1
301289,1
303221,1
301824,1
301374,1
301763,1
300880,3
302462,1
303310,1
304856,1
303304,1
302194,1
301432,1
301876,1
300288,1
301479,1
302755,1
302173,1
302740,1
301640,1
300437,1
304739,1
301542,1
302472,1
301922,1
304247,1
300706,1
303665,1
300871,1
302124,1
303258,1
300818,1
302290,3
304498,1
300879,1
300967,1
301345,1
302493,1
302888,1
304616,1
304005,1
300663,1
302938,1
301968,1
300804,1
304154,1
300868,1
302684,1
303826,1
302393,1
300119,1
301147,1
300072,1
303583,1
303599,1
304767,1
300480,1
303325,1
303229,1
301837,1
303789,1
301626,1
302572,1
300015,1
303565,1
304843,1
302272,1
300709,1
300181,1
300527,1
304324,1
304425,1
304357,1
304203,2
300411,1
300749,3
303288,1
304712,1
304516,1
302784,1
300317,1
302132,1
302263,1
302843,1
303239,1
303721,1
303831,1
303862,1
302232,1
303144,1
301309,1
302842,1
300678,1
304180,1
300666,2
304317,1
302267,1
300717,1
302193,1
302577,1
303770,1
302063,1
301195,1
300643,1
300309,1
303383,1
301132,1
303786,1
304030,1
301673,1
304535,1
300431,1
302977,1
303314,1
300616,1
302180,1
300494,1
300545,2
303020,1
302163,1
302443,1
302297,1
302412,1
302262,1
300003,1
302398,1
304378,1
301425,1
300518,1
300657,3
302638,1
302634,1
303884,3
300201,1
302673,1
300363,1
303436,1
302062,1
300930,1
300196,1
304356,1
303870,1
304514,1
300898,1
304833,1
300916,1
303933,1
303293,1
304594,1
300103,1
300831,1
303166,1
303240,1
303794,1
301066,1
300529,1
302516,1
302228,1
304522,1
304370,1
302463,1
303666,1
300111,1
301040,1
300839,1
300121,1
301227,1
302600,1
300765,1
301190,1
302082,1
303869,1
300637,1
300280,1
303449,1
304193,1
301362,1
300699,1
302011,1
303908,1
302222,1
301323,1
302312,1
302383,1
301347,1
300175,1
303152,1
300932,1
302309,1
303420,1
303695,1
304177,1
302030,1
302208,1
303470,1
304065,1
304040,1
300893,1
304062,3
301708,1
303279,1
300921,1
301426,1
302596,1
301442,1
300722,1
302790,1
300959,1
303126,1
304813,1
301719,1
302036,1
304135,1
300837,1
300587,1
302375,1
300897,1
303280,1
302808,1
300451,1
304397,1
300589,1
300131,1
302187,1
300956,1
304953,3
304309,1
301501,1
304641,1
301610,3
300780,1
301112,1
303072,1
304698,1
300716,1
300578,1
300284,1
301184,1
301987,1
303711,1
300012,1
301248,1
304334,1
303205,1
300517,1
304192,1
301614,1
304296,1
304718,1
300440,1
300701,3
301386,1
301897,1
301653,3
302007,1
302027,1
303945,1
301570,1
304350,1
304407,1
302639,1
301942,1
304917,1
300499,1
303359,1
302660,1
300738,1
303004,1
300046,1
303534,1
302591,1
300076,1
303508,1
302146,1
304326,1
303746,1
300307,1
302991,1
304777,1
301129,1
304744,1
303209,1
300254,1
301018,1
303623,1
303033,1
301618,1
302115,1
302392,1
303123,1
300006,1
300235,1
301319,1
302623,1
300973,1
302764,1
300466,1
304858,1
304937,1
302562,1
302894,1
300060,1
301504,1
301056,3
303717,1
303289,1
303679,1
301069,1
300302,1
304892,1
303771,1
300639,1
300552,1
300996,1
303438,1
304993,1
303466,1
301406,1
300069,1
301170,1
303677,1
303324,1
303956,1
304848,1
300826,1
304027,1
304653,1
303419,1
302280,1
304839,1
303549,1
304466,1
300892,1
300524,1
302594,1
302674,1
303895,1
303548,1
301031,1
300174,1
302120,1
303734,1
300265,1
300013,1
302394,1
301754,2
304729,1
301125,1
301537,1
302592,1
300325,1
301295,1
301843,1
303876,1
304123,1
303924,1
302438,1
300381,1
302942,1
300168,1
300979,1
301410,1
304417,1
300300,1
303421,3
301749,1
303806,1
300864,1
303497,1
303641,1
301106,1
301321,1
304299,1
303118,1
301580,1
300593,1
300467,1
300219,1
303997,1
301750,1
301101,1
303302,1
300138,1
301909,1
302377,1
302907,1
302777,1
301270,1
302243,1
304812,1
304880,1
301596,1
301251,1
304633,1
301792,1
304544,1
300461,1
301849,1
302657,1
302123,1
304053,1
303323,1
300186,1
300640,1
302752,1
303352,1
303130,3
300189,1
301174,1
300134,1
300430,1
304368,1
303319,1
300802,1
301776,1
303973,1
300243,1
303772,1
303227,1
300244,1
302524,1
300627,3
304119,1
303939,1
300805,1
302395,3
300873,1
300998,1
301042,1
304582,1
301160,1
304609,1
304923,1
304706,1
302319,1
300704,1
301299,1
300444,1
304896,1
304128,1
303569,1
300380,1
304578,1
301207,1
304806,1
300454,1
302550,1
303622,1
301646,1
302534,1
301873,1
300446,1
304778,1
301146,1
304761,1
303096,1
303714,1
304230,1
302205,1
302239,1
300523,1
304593,1
302773,1
304958,1
303079,1
304524,1
303804,1
302941,1
304304,1
300481,1
300240,1
304322,1
304716,1
303328,1
303493,1
301508,1
302621,1
301926,1
302254,1
303341,1
302009,1
303952,1
301899,1
302150,1
304361,1
301638,3
303605,1
301407,1
304377,1
301409,1
303297,1
300724,1
304033,1
304281,1
303142,1
304125,1
304160,1
303988,1
304293,1
301543,1
303889,1
303921,1
300263,1
303178,1
302552,1
304344,1
304134,1
301430,1
302192,1
304347,1
304107,1
304603,1
304683,1
300037,1
304920,1
300301,1
304956,1
302016,1
303188,1
302068,1
302406,1
303897,1
302838,1
302037,1
304486,1
303651,1
304287,1
304314,1
300287,3
303458,1
304527,1
304610,1
300966,1
301394,1
303780,1
303157,1
300132,1
302386,1
300904,1
304070,1
304464,1
301796,1
300668,1
302837,1
303060,1
303124,1
300423,1
301353,1
300484,1
301623,1
301086,1
301721,1
301524,1
303358,1
302968,1
304244,1
301832,1
303023,3
301814,1
301679,3
302950,1
300597,1
302399,1
301518,1
303814,1
301693,1
301541,1
303750,1
302478,1
304635,1
302094,1
302149,1
301233,1
304171,1
301966,1
301825,1
300457,1
303300,1
303015,1
302428,1
302565,1
303544,1
300953,1
300502,1
304757,1
300393,1
304722,1
303690,1
301139,3
300615,1
300407,1
300469,1
303702,1
300272,1
301663,1
304957,1
301277,1
303637,3
302610,1
300875,1
302023,1
301950,1
300200,1
302264,1
302277,1
302964,1
301300,1
304115,1
300903,3
304111,1
300360,1
300506,1
300101,1
304252,1
300630,1
304966,1
303039,1
303136,1
303983,1
302270,1
304875,1
303238,1
301382,1
300890,1
302282,1
300795,1
300025,1
301992,3
303736,1
300152,1
300809,1
301734,1
302257,1
302544,1
300490,1
302897,1
303246,1
301298,1
303127,1
301632,1
300767,1
303177,1
300511,1
300918,1
300459,1
303244,1
304243,1
303710,1
301581,1
304780,1
301732,1
300367,1
303527,1
303706,1
300464,1
301280,1
304078,1
304413,1
303106,1
301587,1
302437,1
301144,1
303249,1
301005,1
301424,1
302470,1
304120,1
300623,1
301951,1
301911,1
300227,1
301944,1
301439,1
303150,1
301807,1
303684,1
304552,1
303260,1
301064,1
304657,1
302698,1
303601,1
302276,1
303705,1
302958,1
300907,1
303845,1
304737,1
303767,1
300401,1
304567,1
304148,1
304844,1
302836,3
301893,1
301742,1
302993,1
302826,1
301613,1
300732,1
302676,1
304129,1
300923,1
304721,1
301835,1
301766,1
303577,1
303531,1
304441,1
300252,1
300946,1
302635,1
300943,1
302172,1
303893,1
303559,1
302196,1
300696,1
300626,1
304118,1
303186,1
302830,1
302627,1
301142,1
303664,1
302531,1
302311,1
301891,1
304623,1
301830,1
303452,1
303843,2
304364,1
300230,1
304063,1
304640,1
303389,1
303213,1
302111,1
303540,1
301712,1
300193,1
300635,1
301730,1
301007,1
301547,1
303112,1
300936,1
301241,1
304625,1
301472,1
300184,1
300500,1
303907,1
300402,1
302960,1
300781,1
304802,1
301376,1
304827,1
300900,1
300824,1
304549,2
302819,3
303765,1
302102,1
300673,1
300726,1
302906,1
301198,1
301023,1
301952,1
301096,1
303890,1
301649,1
302642,1
301771,1
302787,1
300054,1
304881,1
302731,1
301158,1
301532,1
300125,3
303434,1
304121,1
304369,1
302744,1
302374,1
300878,1
301627,1
304675,1
304884,1
301454,1
302031,1
303197,1
301117,1
302468,1
302560,1
301188,1
303344,1
303905,1
304607,1
301030,1
300379,1
302976,1
303395,1
301219,1
300249,1
303005,1
301921,1
303848,1
302804,1
300958,1
304342,1
304428,1
303051,1
303550,1
303515,1
300951,1
301113,1
302568,1
300448,1
300491,1
303424,1
304235,1
303158,1
304462,1
300934,1
300264,1
302951,1
303916,1
303250,1
303405,1
301780,1
302060,1
300754,1
302705,1
302963,1
300612,1
300109,1
303974,1
301500,1
303519,1
303216,1
304849,1
300986,1
303846,1
300096,1
303989,1
302118,1
301359,1
302652,1
302946,1
301089,1
300237,1
304399,1
303098,1
301574,1
302337,1
301748,3
303477,1
303483,1
304367,1
304592,1
300577,1
303105,1
302020,1
300066,1
301136,1
301695,3
302831,1
303041,1
301818,1
302745,1
304387,1
303657,1
302369,1
302518,1
300355,1
303159,1
302863,1
304232,1
302734,1
301853,1
302969,2
300053,1
302648,1
302659,1
303388,1
301964,1
303392,1
303552,1
301364,1
302628,1
301344,1
302595,1
303430,1
304427,1
304986,1
303362,1
300292,1
304865,1
304311,1
304586,1
301373,1
301773,1
304852,1
304895,1
302689,1
